iso,period,exports,imports,net,exports_sa,exports_sa3m,imports_sa,imports_sa3m,net_sa,net_sa3m,exports_12m,imports_12m,net_12m
THA,202501,1574952578.2232873,2869060452.65288,-1294107874.4295928,1962454199.9868371,1660190877.681967,3022433285.529694,2703203570.444202,-1059979085.5428569,-1043012692.7622349,18260506058.29963,33735775682.67904,-15475269624.379406
THA,202502,1668427832.3944323,2563386476.3294168,-894958643.9349844,1961785299.941536,1811311409.1900291,3260684302.5406656,3091525373.845472,-1298899002.5991297,-1280213964.6554427,18615456397.910828,33170244297.100323,-14554787899.189495
THA,202503,3020903969.4839854,3301650406.008602,-280746436.5246167,2992814971.269267,2305684823.7325463,3433466371.2345777,3238861319.7683125,-440651399.9653106,-933176496.0357661,20128008728.842133,32395246786.415596,-12267238057.57346
THA,202504,2900814013.0109606,3990290424.1355557,-1089476411.1245952,3221991608.3143992,2725530626.5084004,3807681000.1867642,3500610557.9873357,-585689391.872365,-775079931.4789352,21632168449.960762,33728113509.129997,-12095945059.169235
THA,202505,2664006634.558688,4432444248.40686,-1768437613.8481722,2200344411.5658712,2805050330.3831787,3629410264.4205923,3623519211.9473114,-1429065852.854721,-818468881.5641327,22704668384.024902,35767771116.46216,-13063102732.437256
THA,202506,2783281427.675788,3067733845.6989694,-284452418.02318144,2258536965.376597,2560290995.0856223,3754032023.610129,3730374429.4058285,-1495495058.233532,-1170083434.3202062,23997947367.17935,36655318196.6808,-12657370829.501448
THA,202507,2728770530.6763763,3965458962.112063,-1236688431.4356866,2868840150.6520534,2442573842.531507,3890118925.4677477,3757853737.832823,-1021278774.8156943,-1315279895.3013158,25146893210.040222,37908121497.61653,-12761228287.576305
THA,202508,2497256609.347356,4260200304.4091873,-1762943695.0618315,2409006749.9892297,2512127955.339293,4012770667.6370115,3885640538.9049625,-1603763917.6477818,-1373512583.5656695,26113198008.10492,39851541916.524826,-13738343908.4199
THA,202509,2716787656.513653,4966315853.07682,-2249528196.5631676,2481268156.3045774,2586371685.64862,4148072182.689651,4016987258.598137,-1666804026.3850737,-1430615572.9495168,27195761199.454903,42160907183.10469,-14965145983.649788
THA,202510,2554007597.6891217,3820132400.407328,-1266124802.7182064,2574751450.0692854,2488342118.7876973,4256615720.1425834,4139152856.823082,-1681864270.073298,-1650810738.0353847,28194498316.767273,42565450840.24084,-14370952523.473564
THA,202511,2675789415.7257004,5569119487.500033,-2893330071.774333,2681557929.8371224,2579192512.070328,4412778044.929028,4272488649.253754,-1731220115.091905,-1693296137.183426,29355472163.239723,45691323517.44243,-16335851354.202713
THA,202512,2965376040.706323,4274380625.257573,-1309004584.55125,2782187108.517452,2679498829.4746194,4522993749.281661,4397462504.784424,-1740806640.7642093,-1717963675.3098044,30750374306.005672,47080173485.99529,-16329799179.989618
THA,202601,2121363395.4782424,4412286361.912482,-2290922966.43424,2813846145.163626,2759197061.1727333,4771770919.190887,4569180904.467193,-1957924774.0272613,-1809983843.2944593,31296785123.260624,48623399395.25489,-17326614271.994263
THA,202602,2426483021.6289644,3713286946.347868,-1286803924.7189035,2966758940.87744,2854264064.852839,4823171245.4910345,4705978637.987861,-1856412304.6135945,-1851714573.1350217,32054840312.49516,49773299865.273346,-17718459552.778183
THA,202603,3053461858.2575054,4680858696.586666,-1627396838.3291607,3055946769.620472,2945517285.2205124,4922094281.368548,4839012148.683491,-1866147511.7480764,-1893494863.4629784,32087398201.26868,51152508155.85141,-19065109954.582726
THA,202604,2771261113.495311,5141778672.500692,-2370517559.0053816,3141971262.9663057,3054892324.488073,4967642019.789441,4904302515.549675,-1825670756.8231354,-1849410191.061602,31957845301.75303,52303996404.216545,-20346151102.463512
TWN,201701,9385861434.247314,5156534948.654193,4229326485.5931215,10141208298.661411,,5143658202.924251,,4997550095.737161,,,,
TWN,201702,8980002603.016539,4833449340.670349,4146553262.3461895,10252341663.923996,,5434607761.567856,,4817733902.35614,,,,
TWN,201703,10567815963.571709,5718611723.198928,4849204240.372781,10500244913.092327,10297931625.225912,5434290284.949957,5337518749.814021,5065954628.14237,4960412875.411891,,,
TWN,201704,9265447160.916922,5499564123.456866,3765883037.4600554,10517675796.90969,10423420791.308672,5630089881.1055765,5499662642.541129,4887585915.804114,4923758148.767543,,,
TWN,201705,9424410962.639412,5321350437.847429,4103060524.7919827,10260177473.285095,10426032727.762371,5515604742.449516,5526661636.16835,4744572730.835579,4899371091.594021,,,
TWN,201706,10868911600.50006,5416597607.310833,5452313993.189226,11218166961.369837,10665340077.188208,5555546735.787429,5567080453.114174,5662620225.582408,5098259624.074034,,,
TWN,201707,10573485030.49859,5481067458.880225,5092417571.618365,10787572093.114897,10755305509.256609,5658000670.364318,5576384049.533754,5129571422.750579,5178921459.722855,,,
TWN,201708,11835695563.154293,5665893115.155742,6169802447.998551,11062753268.768625,11022830774.417786,5521808312.6527195,5578451906.268155,5540944956.115906,5444378868.149631,,,
TWN,201709,12350201876.121857,6356631193.385031,5993570682.736826,11270228421.766655,11040184594.550058,5735764075.480582,5638524352.83254,5534464346.286073,5401660241.717519,,,
TWN,201710,12412947109.136356,5577504781.286688,6835442327.8496685,11190225525.228989,11174402405.254755,5318039144.953577,5525203844.362293,5872186380.275412,5649198560.892462,,,
TWN,201711,12573381464.991035,5763862002.161807,6809519462.829228,11465943952.426771,11308799299.807472,5680251701.1960745,5578018307.210078,5785692251.230697,5730780992.597394,,,
TWN,201712,12549133913.673668,5983715710.7112875,6565418202.96238,11670025405.078415,11442064960.911392,5890253529.005434,5629514791.718362,5779771876.072981,5812550169.19303,130787294682.46776,66774782442.719376,64012512239.748375
TWN,201801,10984809538.763428,6020215631.895685,4964593906.867743,11576083899.871485,11570684419.125557,6014871881.687269,5861792370.629593,5561212018.184216,5708892048.495964,132386242786.98387,67638463125.96088,64747779661.022995
TWN,201802,8881384555.088877,5224014348.796676,3657370206.292201,10195829445.91466,11147312916.954853,5892827854.8505125,5932651088.514405,4303001591.064147,5214661828.440448,132287624739.0562,68029028134.087204,64258596604.96901
TWN,201803,13647764915.667881,6053639902.850626,7594125012.817255,13549617860.63274,11773843735.472961,5816939884.220195,5908213206.919326,7732677976.412545,5865630528.553636,135367573691.15239,68364056313.7389,67003517377.41348
TWN,201804,10808730285.886215,5739003755.759347,5069726530.126868,12027308928.601778,11924252078.383059,5947230662.593281,5885666133.887996,6080078266.008497,6038585944.495063,136910856816.12167,68603495946.041374,68307360870.08029
TWN,201805,11496601091.41807,5773161337.259583,5723439754.158486,12313472296.613577,12630133028.616034,6148158492.280479,5970776346.364652,6165313804.333097,6659356682.251382,138983046944.90033,69055306845.45352,69927740099.4468
TWN,201806,11105545669.186302,6005867755.686806,5099677913.499496,11415718530.09839,11918833251.771248,6112954220.970601,6069447791.94812,5302764309.1277895,5849385459.823128,139219681013.58658,69644576993.8295,69575104019.75706
TWN,201807,11791224789.00187,6022675979.00134,5768548810.000529,11984624612.444883,11904605146.385618,6147469051.370579,6136193921.540553,5837155561.074305,5768411224.845065,140437420772.08984,70186185513.95062,70251235258.13924
TWN,201808,12417799127.076788,6860530476.071315,5557268651.005473,11636443198.664536,11678928780.402603,6647956492.715582,6302793255.018921,4988486705.948954,5376135525.383682,141019524336.01233,71380822874.86618,69638701461.14616
TWN,201809,12966017933.99807,6373358279.405118,6592659654.592952,11924242450.376265,11848436753.828562,5780946847.424435,6192124130.503532,6143295602.95183,5656312623.325029,141635340393.88855,71397549960.88628,70237790433.00227
TWN,201810,13284850669.458801,7044518739.347735,6240331930.111066,12153677628.302559,11904787759.114454,6678447907.343185,6369117082.494401,5475229720.959373,5535670676.620053,142507243954.211,72864563918.94733,69642680035.26369
TWN,201811,12967894327.060328,6648365601.325244,6319528725.735084,12052029917.500744,12043316665.393188,6510151435.037859,6323182063.268493,5541878482.462885,5720134602.124696,142901756816.2803,73749067518.11076,69152689298.16954
TWN,201812,12804554428.294308,6511737705.52036,6292816722.773948,12135955147.266546,12113887564.356615,6280235706.070787,6489611682.817277,5855719441.195759,5624275881.539338,143157177330.90094,74277089512.91983,68880087817.98111
TWN,201901,12138318808.897552,6842143675.672762,5296175133.224791,12491466211.96046,12226483758.90925,6854465673.07457,6548284271.394405,5637000538.885891,5678199487.514845,144310686601.03506,75099017556.69691,69211669044.33815
TWN,201902,9190908810.36833,5598585238.509083,3592323571.859247,10631967367.332928,11753129575.51998,6333675152.301124,6489458843.815494,4298292215.031804,5263670731.704486,144620210856.3145,75473588446.40932,69146622409.9052
TWN,201903,12749553798.858643,7244984789.4342375,5504569009.424405,12640138533.826643,11921190704.373344,7043861403.606092,6744000742.993928,5596277130.220551,5177189961.379416,143721999739.50528,76664933332.99294,67057066406.512344
TWN,201904,11423980804.036804,6113369696.215151,5310611107.821653,12441752122.665676,11904619341.275084,6388198609.850198,6588578388.585804,6053553512.815478,5316040952.68928,144337250257.65585,77039299273.44873,67297950984.20713
TWN,201905,12734318788.680302,6076968903.445651,6657349885.234651,13432385867.822544,12838092174.771622,6641190914.163021,6691083642.539771,6791194953.659523,6147008532.231851,145574967954.9181,77343106839.6348,68231861115.283295
TWN,201906,12648122998.322147,6940573806.699063,5707549191.623084,12945698558.247236,12939945516.245153,7006748563.870107,6678712695.961108,5938949994.37713,6261232820.284045,147117545284.05392,78277812890.64706,68839732393.40689
TWN,201907,13580824607.258299,6996357689.120575,6584466918.137724,13764464696.804422,13380849707.624735,7046518284.844826,6898152587.625984,6717946411.959597,6482697119.998751,148907145102.31036,79251494600.7663,69655650501.54408
TWN,201908,14827728054.979856,7236338992.395483,7591389062.584373,13981796712.255596,13563986655.769083,6955570596.366562,7002945815.027165,7026226115.889034,6561040840.741918,151317074030.21344,79627303117.09047,71689770913.12299
TWN,201909,14577732079.69653,8385173155.2343855,6192558924.462144,13532073935.326807,13759445114.795609,7664069886.03069,7222052922.414025,5868004049.296117,6537392192.381583,152928788175.9119,81639117992.91972,71289670182.99217
TWN,201910,15232084503.42874,8312364731.99364,6919719771.4351,14164736994.164581,13892869213.915663,7849385675.013276,7489675385.80351,6315351319.151305,6403193828.112153,154876022009.88184,82906963985.56563,71969058024.31621
TWN,201911,15018046857.000908,7716446689.284063,7301600167.716845,14256208224.253248,13984339717.914879,7513532271.686027,7675662610.909997,6742675952.567222,6308677107.004882,156926174539.82242,83975045073.52446,72951129466.29796
TWN,201912,14882252586.764788,9162837951.141644,5719414635.623144,14390652560.111368,14270532592.843065,8685544565.186743,8016154170.628682,5705107994.924625,6254378422.214383,159003872698.2929,86626145319.14572,72377727379.14716
TWN,202001,13016398827.841852,7223895011.074437,5792503816.767415,13124109018.972403,13923656601.11234,7276494890.933702,7825190575.935491,5847614128.0387,6098466025.17685,159881952717.2372,87007896654.54741,72874056062.68979
TWN,202002,13420537611.915146,6985396470.882147,6435141141.032999,15169693533.534706,14228151704.20616,7937277223.168985,7966438893.096477,7232416310.365721,6261712811.109683,164111581518.784,88394707886.92047,75716873631.86353
TWN,202003,15434387370.85874,7530963580.242973,7903423790.615767,15306327687.23804,14533376746.581717,7393763691.383291,7535845268.495327,7912563995.85475,6997531478.08639,166796415090.7841,88680686677.72922,78115728413.0549
TWN,202004,14582496080.402874,7343672682.617244,7238823397.78563,15571137945.643717,15349053055.472153,7705074306.395309,7678705073.649196,7866063639.248407,7670347981.822957,169954930367.15018,89910989664.1313,80043940703.01888
TWN,202005,14867763997.17435,7030942215.935455,7836821781.238895,15506843131.01461,15461436254.63212,7885968058.483673,7661602018.754092,7620875072.530937,7799834235.878028,172088375575.64423,90864962976.62111,81223412599.02312
TWN,202006,16166445903.693455,7793349726.104334,8373096177.589121,16412933841.847866,15830304972.835398,7794563668.998645,7795202011.292542,8618370172.84922,8035102961.542855,175606698481.01553,91717738896.02638,83888959584.98915
TWN,202007,16035577808.869415,7691771077.540257,8343806731.329158,16186146486.052727,16035307819.638403,7632477916.013747,7771003214.498689,8553668570.03898,8264304605.139714,178061451682.62665,92413152284.44606,85648299398.18059
TWN,202008,18377333876.74531,8145579268.877679,10231754607.867634,17399790695.15266,16666290341.017752,7803199997.955137,7743413860.989177,9596590697.197523,8922876480.028576,181611057504.3921,93322392560.92825,88288664943.46385
TWN,202009,18869649975.98074,8851663192.73518,10017986783.24556,17655902003.10945,17080613061.438278,8127195159.72782,7854291024.565568,9528706843.38163,9226322036.872711,185902975400.6763,93788882598.42906,92114092802.24727
TWN,202010,18742064905.66699,8513209292.0217085,10228855613.645279,17653273509.876335,17569655402.712814,8068488989.102326,7999628048.928429,9584784520.77401,9570027353.784386,189412955802.91455,93989727158.45712,95423228644.45744
TWN,202011,18758577608.17114,8479033786.5525255,10279543821.618614,18131827451.375793,17813667654.78719,8242043045.225448,8145909064.685199,9889784406.150345,9667758590.10199,193153486554.0848,94752314255.72559,98401172298.35922
TWN,202012,18600558892.131893,9786363269.29778,8814195622.834114,18258358635.323093,18014486532.19174,9103362895.413668,8471298309.913815,9154995739.909426,9543188222.277924,196871792859.4519,95375839573.88173,101495953285.57019
TWN,202101,19139794807.267258,8466250939.23515,10673543868.032108,18968858984.669044,18453015023.78931,8794584484.51477,8713330141.717962,10174274500.154274,9739684882.071348,202995188838.87732,96618195502.04243,106376993336.83487
TWN,202102,15426601641.937939,7685298266.9509735,7741303374.986965,18539942753.379627,18589053457.79059,8728821250.385286,8875589543.43791,9811121502.99434,9713463914.352678,205001252868.90012,97318097298.11127,107683155570.78885
TWN,202103,19672665342.08297,9046935670.265936,10625729671.817034,18877939436.42442,18795580391.49103,8947578071.952229,8823661268.950762,9930361364.47219,9971919122.54027,209239530840.12436,98834069388.13422,110405461451.99011
TWN,202104,19272971739.004894,8717070871.198942,10555900867.805952,20018391024.14862,19145424404.65089,8764549060.554886,8813649460.964134,11253841963.593735,10331774943.686756,213930006498.72635,100207467576.71593,113722538922.01044
TWN,202105,19345503826.41524,8059501745.978272,11286002080.43697,20144795603.740574,19680375354.771206,9115285903.11424,8942471011.873787,11029509700.626333,10737904342.897419,218407746327.96725,101236027106.75874,117171719221.20851
TWN,202106,20826859265.720455,9328622987.3564,11498236278.364056,20598763221.65068,20253983283.17996,9229972137.688564,9036602367.11923,11368791083.962116,11217380916.060728,223068159689.99426,102771300368.0108,120296859321.98344
TWN,202107,20546503749.03716,10004796823.53236,10541706925.504799,20466256414.75032,20403271746.713856,9651873486.575756,9332377175.792856,10814382928.174564,11070894570.921,227579085630.162,105084326114.00291,122494759516.15909
TWN,202108,21566082530.361835,10794307489.881926,10771775040.47991,20709420376.03226,20591480004.14442,10388437356.570553,9756760993.611626,10320983019.461708,10834719010.532795,230767834283.77853,107733054335.00716,123034779948.77136
TWN,202109,23477342006.178673,10260247973.279963,13217094032.89871,22212151139.152798,21129275976.645126,9544261306.624771,9861524049.923695,12667889832.528027,11267751926.721432,235375526313.97644,109141639115.55193,126233887198.42451
TWN,202110,21163051502.794456,9992273145.620993,11170778357.173464,19958213022.856857,20959928179.347305,9700106020.971573,9877601561.388968,10258107001.885284,11082326617.958338,237796512911.1039,110620702969.15123,127175809941.9527
TWN,202111,22968130191.52463,10384422693.912146,12583707497.612486,22519333196.9632,21563232452.99095,10222755489.391848,9822374272.3294,12296577707.571352,11740858180.661552,242006065494.4574,112526091876.51083,129479973617.94656
TWN,202112,23261014773.44825,10775064427.979475,12485950345.468775,22860925133.727707,21779490451.182587,9895767031.035475,9939542847.132967,12965158102.692232,11839947604.04962,246666521375.77377,113514793035.19254,133151728340.58122
TWN,202201,23098524459.349102,9816390715.35241,13282133743.996693,22862706200.948116,22747654843.879673,10502035378.1691,10206852632.865477,12360670822.779016,12540802211.014196,250625251027.85562,114864932811.30978,135760318216.54582
TWN,202202,22228567644.271515,8967120744.758717,13261446899.512798,27361880342.036762,24361837225.57086,10185066832.571878,10194289747.25882,17176813509.464884,14167547478.312042,257427217030.18918,116146755289.11754,141280461741.07166
TWN,202203,25733044639.54208,12375362064.25758,13357682575.2845,23991292430.010864,24738626324.331913,12176877388.664116,10954659866.468367,11814415041.346748,13783966457.863546,263487596327.6483,119475181683.10918,144012414644.53912
TWN,202204,24189972663.120388,11459179292.862272,12730793370.258116,24778542973.447052,25377238581.83156,11289727516.188879,11217223912.47496,13488815457.258173,14160014669.356598,268404597251.7638,122217290104.7725,146187307146.99127
TWN,202205,23787859119.278797,11523983245.377165,12263875873.901632,24875820378.9194,24548551927.459106,12907405058.628986,12124669987.82733,11968415320.290413,12423881939.631777,272846952544.62732,125681771604.1714,147165180940.45593
TWN,202206,24277970210.97151,11846617402.972836,12431352807.998676,24068372182.481655,24574245178.282703,11568800195.832914,11921977590.216928,12499571986.64874,12652267588.065775,276298063489.87836,128199766019.78784,148098297470.09055
TWN,202207,24704739120.19579,11318979001.858189,13385760118.3376,24170757603.297913,24371650054.89966,10562492474.037533,11679565909.499811,13608265129.26038,12692084145.399847,280456298861.03705,129513948198.11366,150942350662.92337
TWN,202208,24537040341.73639,11071588407.740707,13465451933.995682,23890951861.341057,24043360549.040207,10816636671.546265,10982643113.805573,13074315189.794792,13060717435.234634,283427256672.41156,129791229115.97244,153636027556.43912
TWN,202209,23320747108.875458,11297965413.354443,12022781695.521015,22247877189.421513,23436528884.68683,10636524161.339243,10671884435.641014,11611353028.08227,12764644449.045815,283270661775.1084,130828946556.04694,152441715219.06143
TWN,202210,25552309189.93634,11410758457.64091,14141550732.295431,24117048400.530987,23418625817.09785,11320905896.079779,10924688909.655096,12796142504.451208,12493936907.442755,287659919462.25024,132247431868.06683,155412487594.1834
TWN,202211,22444231661.67478,10523462849.124725,11920768812.550056,22144801060.506016,22836575550.152836,10587437119.980661,10848289059.13323,11557363940.525354,11988286491.019606,287136020932.4004,132386472023.27942,154749548909.12097
TWN,202212,23164328509.06926,10828043489.571615,12336285019.497644,22592262702.90274,22951370721.313248,10260649509.459717,10722997508.506721,12331613193.443024,12228373212.806526,287039334668.0214,132439451084.87157,154599883583.14984
TWN,202301,19021905882.73328,8602927954.378723,10418977928.354557,19077988089.228836,21271683950.879196,9354419513.907366,10067502047.782583,9723568575.32147,11204181903.096613,282962716091.4056,131225988323.89789,151736727767.50772
TWN,202302,18509185612.930458,8691317245.082312,9817868367.848146,23038481702.04833,21569577498.05997,9777821114.570925,9797630045.979338,13260660587.477404,11771947452.080633,279243334060.0645,130950184824.22147,148293149235.84305
TWN,202303,22114355449.946194,9910794375.789787,12203561074.156406,20055324357.215748,20723931382.830967,9558086876.16001,9563442501.546103,10497237481.055738,11160488881.284864,275624644870.4686,128485617135.7537,147139027734.71497
TWN,202304,22911670390.86558,8366296191.72102,14545374199.144562,23451797076.534378,22181867711.932816,8104861120.126899,9146923036.952612,15346935956.407478,13034944674.980204,274346342598.21384,125392734034.61243,148953608563.6014
TWN,202305,22469738524.749382,8336737257.3635025,14133001267.38588,23573252634.834145,22360124689.52809,8996146475.68336,8886364823.99009,14577106159.150785,13473759865.538002,273028222003.68445,122205488046.59877,150822733957.08566
TWN,202306,19795787462.468468,9195653707.739456,10600133754.729012,19896886421.74481,22307312044.371113,8853317045.106878,8651441546.97238,11043569376.63793,13655870497.398733,268546039255.18137,119554524351.36539,148991514903.816
TWN,202307,25871315575.534695,8448610293.524521,17422705282.010174,25158434807.471054,22876191288.016666,7664573592.976993,8504679037.92241,17493861214.49406,14371512250.094257,269712615710.5203,116684155643.03172,153028460067.48856
TWN,202308,23821838573.24739,8394884976.65423,15426953596.59316,23131908669.532974,22729076632.91628,8382810710.236222,8300233782.773366,14749097959.296753,14428842850.142914,268997413942.03128,114007452211.94525,154989961730.08606
TWN,202309,26004424084.50227,9610849095.654879,16393574988.847391,25410336358.605656,24566893278.53656,9264967576.107285,8437450626.440167,16145368782.498371,16129442652.096394,271681090917.65808,112320335894.24568,159360755023.4124
TWN,202310,26776606872.003418,8835542484.378586,17941064387.624832,25179642305.57644,24573962444.57169,8785722036.004744,8811166774.116083,16393920269.571695,15762795670.455606,272905388599.72516,109745119920.98335,163160268678.74182
TWN,202311,26336895351.666626,8565770982.753774,17771124368.912853,25764076052.60756,25451351572.263218,8813249074.523611,8954646228.878548,16950826978.083948,16496705343.38467,276798052289.71704,107787428054.61241,169010624235.1046
TWN,202312,27698676924.380257,9367026369.785109,18331650554.595146,27119087452.104004,26020935270.096004,9108911541.612873,8902627550.713743,18010175910.49113,17118307719.382261,281332400705.028,106326410934.8259,175005989770.20212
TWN,202401,25557689928.840855,8585766548.674399,16971923380.166454,25260354988.75045,26047839497.820667,9105353078.79141,9009171231.642633,16155001909.95904,17038668266.178034,287868184751.1356,106309249529.12157,181558935222.014
TWN,202402,22122860371.27649,6649281270.930101,15473579100.346388,27928592332.507175,26769344924.453876,7963350255.144247,8725871625.182844,19965242077.36293,18043473299.271034,291481859509.4816,104267213554.96938,187214645954.51227
TWN,202403,29793434088.55205,9438486772.48876,20354947316.063293,25900094793.078175,26363014038.111935,8787242740.778599,8618648691.57142,17112852052.299576,17744365346.540512,299160938148.0875,103794905951.66833,195366032196.41916
TWN,202404,26105035683.35248,10413733362.057762,15691302321.29472,26897171020.786278,26908619382.123875,9979989037.948666,8910194011.290504,16917181982.837612,17998425370.83337,302354303440.5744,105842343122.0051,196511960318.5693
TWN,202405,24759122248.944084,9861924948.338661,14897197300.605423,26081603990.261505,26292956601.37532,10225830956.637539,9664354245.121603,15855773033.623966,16628602356.253717,304643687164.76904,107367530812.98024,197276156351.78885
TWN,202406,26814497322.167,11697707276.435581,15116790045.731419,27322651307.575256,26767142106.207684,11143363084.95786,10449727693.181356,16179288222.617395,16317414413.026327,311662397024.46765,109869584381.67636,201792812642.79126
TWN,202407,28437297827.18433,12436542620.8514,16000755206.33293,27519351236.529457,26974535511.455402,10950775323.68073,10773323121.758713,16568575912.848726,16201212389.69669,314228379276.11725,113857516709.00325,200370862567.114
TWN,202408,30540003170.98875,11015488602.914299,19524514568.07445,29695606097.927208,28179202880.677307,11249250459.832394,11114462956.156996,18446355638.094814,17064739924.520311,320946543873.8586,116478120335.2633,204468423538.5953
TWN,202409,30571422077.980137,12356678963.404354,18214743114.575783,30722906232.140934,29312621188.865864,12256826252.860958,11485617345.458029,18466079979.279976,17827003843.407837,325513541867.3365,119223950203.01279,206289591664.3237
TWN,202410,31450557781.66565,11977886319.158232,19472671462.507416,29435892047.38301,29951468125.81705,11926459199.720121,11810845304.137825,17509432847.662888,18140622821.679226,330187492776.9987,122366294037.79243,207821198739.20627
TWN,202411,30264760909.56583,12179846884.218752,18084914025.347076,29211113394.99395,29789970558.172626,12844241677.02172,12342509043.200935,16366871717.972229,17447461514.97169,334115358334.89795,125980369939.25742,208134988395.6405
TWN,202412,31901329940.015038,14021911175.482182,17879418764.532856,31295533008.353195,29980846150.24339,14071984408.4751,12947561761.738981,17223548599.878098,17033284388.504408,338318011350.5327,130635254744.95448,207682756605.57822
TWN,202501,24137526552.00844,13037594487.24746,11099932064.760979,23663973739.22767,28056873380.858273,13409810010.1238,13442012031.87354,10254163729.103868,14614861348.984732,336897847973.70026,135087082683.52756,201810765290.17273
TWN,202502,26149281326.696754,13680821738.898727,12468459587.798027,33634442785.88794,29531316511.15627,16987780143.474834,14823191520.691246,16646662642.413105,14708124990.465023,340924268929.12054,142118623151.49615,198805645777.62436
TWN,202503,31639292272.350285,16839689658.854532,14799602613.495752,26502853621.53306,27933756715.549557,15149062349.982605,15182217501.193748,11353791271.550453,12751539214.355808,342770127112.91876,149519826037.86194,193250301075.05682
TWN,202504,32967316443.411594,20215299808.274128,12752016635.137466,34024874636.69484,31387390348.038616,19258477417.01046,17131773303.489302,14766397219.68438,14255617044.549314,349632407872.97784,159321392484.0783,190311015388.89957
TWN,202505,35100567443.455345,16995271053.972622,18105296389.482723,37143694662.91273,32557140973.713543,16891890626.023724,17099810131.0056,20251804036.889004,15457330842.707943,359973853067.4892,166454738589.71228,193519114477.77686
TWN,202506,36328774800.648674,17744998840.509983,18583775960.13869,37560679704.986275,36243083001.53128,16762026677.493534,17637464906.842575,20798653027.49274,18605618094.688705,369488130545.9708,172502030153.78668,196986100392.18414
TWN,202507,39788000960.91969,20836342769.78556,18951658191.134132,38406022206.96866,37703465524.95588,17855253777.14525,17169723693.554169,20550768429.82341,20533741831.40171,380838833679.7062,180901830302.72083,199937003376.98535
TWN,202508,40425624080.82678,18144381218.964336,22281242861.862446,39274617941.986755,38413773284.647224,18969001380.305458,17862093944.981415,20305616561.681297,20551679339.66581,390724454589.54425,188030722918.77084,202693731670.77335
TWN,202509,38040921067.94966,18082207344.36754,19958713723.582123,39291586804.62375,38990742317.85972,18528150491.25481,18450801882.90184,20763436313.36894,20539940434.95788,398193953579.51373,193756251299.73407,204437702279.7797
TWN,202510,45561807638.38154,20740708663.05082,24821098975.33072,42462441653.848,40342882133.48617,20701674723.51022,19399608865.0235,21760766930.33778,20943273268.46267,412305203436.2296,202519073643.62665,209786129792.603
TWN,202511,46849237046.28988,19488116241.170784,27361120805.119095,44522070793.000656,42092033083.824135,21088312332.480755,20106045849.08193,23433758460.5199,21985987234.742207,428889679572.95374,209827343000.57867,219062336572.375
TWN,202512,45102341162.346535,20382466994.591797,24719874167.754738,44362675588.03342,43782396011.62736,21131653330.47223,20973880128.82107,23231022257.561188,22808515882.806286,442090690795.28516,216187898819.68826,225902791975.59686
TWN,202601,47930148573.02485,24232768527.5714,23697380045.45345,46525123185.27271,45136623188.76893,24064046965.480095,22094670876.14436,22461076219.792618,23041952312.62457,465883312816.3016,227383072860.01224,238500239956.28937
TWN,202602,35242376435.727715,18095977895.37861,17146398540.349106,46333945115.92328,45740581296.4098,23354054882.546635,22849918392.83299,22979890233.376644,22890662903.57681,474976407925.3325,231798229016.4921,243178178908.84045
TWN,202603,61301320861.27718,28338814480.858395,32962506380.41879,49413347164.95985,47424138488.718605,24597116037.74938,24005072628.59204,24816231127.21047,23419065860.126564,504638436514.25946,243297353838.49597,261341082675.7635
TWN,202604,50084806533.189674,27116773565.881824,22968032967.30785,51704832849.637184,49150708376.84011,25698248105.90016,24549806342.065388,26006584743.737022,24600902034.774723,521755926604.03754,250198827596.10367,271557099007.93387
USA,201701,7678797235.640492,6681632405.150431,997164830.4900618,8013654299.597747,,6639745801.658706,,1373908497.9390411,,,,
USA,201702,7299604751.415294,6128947318.089936,1170657433.3253574,8113067306.712363,,6753171996.216455,,1359895310.4959078,,,,
USA,201703,8929136442.27574,7069671104.428803,1859465337.8469362,8193684919.662776,8106802175.324295,6981142256.554394,6791353351.476518,1212542663.1083822,1315448823.8477774,,,
USA,201704,8173511011.5358,6836777822.241187,1336733189.294613,8211118866.166675,8172623697.513938,7020553513.104411,6918289255.291753,1190565353.0622635,1254334442.2221851,,,
USA,201705,8330009614.625892,7342575599.901572,987434014.7243195,8345279292.490485,8250027692.773312,7028765477.64305,7010153749.100619,1316513814.847435,1239873943.6726923,,,
USA,201706,8877320413.476746,7565878362.429945,1311442051.0468006,8540121526.761612,8365506561.806256,7403114025.602651,7150811005.450038,1137007501.1589613,1214695556.3562183,,,
USA,201707,8230256985.3879385,7566412793.386325,663844192.0016136,8520369011.933337,8468589943.7284775,7594570999.431925,7342150167.559209,925798012.5014124,1126439776.1692686,,,
USA,201708,8513767045.802277,7817607473.296519,696159572.5057573,8703033209.094063,8587841249.263003,7518382752.426752,7505355925.820442,1184650456.6673107,1082485323.4425611,,,
USA,201709,8524259593.502169,7815686335.264494,708573258.2376747,8671890356.794874,8631764192.607424,7617179584.140019,7576711111.999565,1054710772.6548548,1055053080.6078587,,,
USA,201710,8946800293.479855,7615256744.403516,1331543549.0763388,8644939393.564947,8673287653.151297,7636228743.678975,7590597026.748582,1008710649.885972,1082690626.4027147,,,
USA,201711,8671797038.343645,7790117709.78559,881679328.5580549,8782842857.757404,8699890869.372408,7840977183.811152,7698128503.876716,941865673.9462519,1001762365.4956923,,,
