iso,freq,period,px,pm,tot,px_2021,pm_2021,tot_2021,px_direct,pm_direct,tot_direct,base_period,cov_x,cov_m
THA,m3_sa,201909,99.96612516343336,158.3817979041007,63.117180437591884,111.06476247641982,68.51862032433245,162.09427736678802,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201910,101.9043607788468,155.17011304213534,65.67267290136947,113.2181887285356,67.1291916237462,168.65716090119867,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201911,102.71515796405671,155.2472830869278,66.16229020030146,114.11900384610334,67.16257667852848,169.91457071745518,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,201912,102.68098863212848,159.70120629050942,64.29568756377672,114.08104089887115,69.08941850617794,165.1208583969629,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202001,99.64123851373138,168.76384390152504,59.04181619131216,110.70380561706455,73.01006743063441,151.6281377527042,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202002,96.90581057473052,175.32739589109056,55.271345406240016,107.66467957491979,75.84957002943912,141.94500975171306,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202003,95.44181687805781,182.03044949302125,52.431786629036964,106.03814746794751,78.74942336386353,134.6526018076295,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202004,96.03174082978468,174.59450354451192,55.00272853967703,106.6935671260625,75.5325085166999,141.2551618121792,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202005,96.38362465236908,186.29098775646352,51.73821117872352,107.08451849194505,80.59260362518907,132.87139721898248,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202006,96.49074823014736,220.34256108134244,43.79124385076313,107.2035353559289,95.32388496539879,112.46240687194218,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202007,96.94990782673305,228.8300812668405,42.36764121657547,107.7136726794491,98.99572845234655,108.80638423838569,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202008,96.84991045755282,193.34722655557957,50.091181643979965,107.60257320412073,83.64525079546053,128.64158117864162,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202009,96.54464723399136,193.59538466566804,49.8692917709378,107.26341844182288,83.75260815312765,128.07173508639832,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202010,92.81821716742797,198.4752636045442,46.76563491174668,103.1232652694236,85.86372557107752,120.1010841115422,,,,201704,0.9387319831695115,0.9738236527209496
THA,m3_sa,202011,89.15362618379096,199.33385798970787,44.72578170257167,99.05181680120036,86.235167892532,114.86243863366826,,,,201704,0.9387319831695115,0.9738236527209496
