period,hhi_exp,hhi_imp,hhi_F,hhi_flat,hhi_bilat,mu_a,mu_b,aligncov,frag_exp,frag_imp,effrank_exp,effrank_imp,crossbloc_cnus,within_cn,within_us,clip_R,clip_C,clip_F,a_1,b_1,hhi_row_1,w_1,a_2,b_2,hhi_row_2,w_2,a_3,b_3,hhi_row_3,w_3,a_4,b_4,hhi_row_4,w_4
2020-06-01,0.28426495825635945,0.22527101818998596,0.13901412004022992,0.007352749293309159,0.011072562699024185,0.27602887352015376,0.19549460060704085,-0.0010700503943808434,0.821327106134746,0.843621243006343,2.9466453321686967,2.6878490229676,0.0815210810304043,0.006217446625988577,0.03766019873980997,0.23962646845114788,0.06880583435385239,0.05586726622299479,0.326305187384686,0.5301063551226834,0.3328238994507695,0.5095904806735461,0.402854278618968,0.2767873381918604,0.30814750361541643,0.18077618370690773,0.1929024534244611,0.129045602043405,1.0,0.014405387972265881,0.14354212582962617,0.08881585584821099,0.48540649479314263,0.2952279476472802
2020-07-01,0.31323650224795174,0.23915414716726552,0.1436362618010832,0.011649053783857407,0.015168491285413935,0.30766080666595075,0.23913447216133218,0.00752876024819428,0.8403848661945142,0.8517491403211563,2.965710882918818,2.632375716139331,0.11724295102267665,0.006517878137073792,0.03973570171962337,0.23567546859263472,0.06902802573816602,0.0627494173293211,0.35746507140731354,0.5591245794078494,0.32902773314326417,0.5299584173209465,0.398878437256671,0.28195444473335535,0.3175291579636149,0.2194954521489149,0.19826155552523206,0.12411018895602903,1.0,0.019617421374481515,0.14010165934111188,0.09094713661980862,0.6665163604182793,0.2309287091556571
2020-08-01,0.3079704923279265,0.21707840114000695,0.14229494661621028,0.007758288178573688,0.011441863760765267,0.3000294544693648,0.17186092870974828,0.0029592433069967755,0.8390692212875686,0.8338100365378911,2.9762198982978076,2.6013670039647057,0.08823126213809132,0.005922061907805552,0.03562270033237121,0.2392468202655085,0.06755314369774064,0.060446981004589714,0.38164967041142994,0.5644467129493461,0.3327330374102287,0.5035988137975239,0.38243367159469066,0.26890373409045515,0.2768008953741627,0.1869655536847857,0.2037588720428482,0.12296614482183632,1.0,0.012569953811731812,0.14049791284936847,0.09155989135237212,0.5455175815613194,0.2968656787059586
2020-09-01,0.3455732338975912,0.22893205155739857,0.14357213387872314,0.01182441429786429,0.01502506222216931,0.3382317439675427,0.21760043914972388,0.008759323946153419,0.8784045836335895,0.8539409690215085,3.0168122130318498,2.567476091503475,0.11466518837744451,0.00487471381702999,0.03336258184039007,0.23398210934816943,0.06229813265738967,0.05119843031884137,0.41352754923157575,0.5844297181733075,0.32839517757311054,0.49851262007426034,0.4030649146922491,0.2539033821183224,0.3430874789607856,0.2561688731643871,0.20486018083539237,0.1312181795402853,1.0,0.008710024052896746,0.1453350672480832,0.09201656188286629,0.7032588092928723,0.23660848270845597
2020-10-01,0.35476975321657384,0.24668228782778687,0.16817744427862114,0.016928127541165194,0.020564543254350566,0.36281178255304103,0.2509588573037333,0.009605518728869264,0.8800137111258627,0.8603767399227154,3.017817219290723,2.4967186813297455,0.1363134178956837,0.007590001825521483,0.03111766998186867,0.2360699724683927,0.06137674517121654,0.058520572901058124,0.4345342392076285,0.6089199423236269,0.3309049323912959,0.604313017794386,0.3957087474167402,0.23169429743551742,0.33187335816484786,0.13405669257487707,0.20157654365315625,0.13823622472332517,1.0,0.005079227401126738,0.148523246987528,0.09180098040321513,0.6281356672666859,0.2565510622296102
2020-11-01,0.3660220847698008,0.23330158880216087,0.15471212380996502,0.013335805381498197,0.01683457203994986,0.36578583587226826,0.21318829275314322,0.008216287960207194,0.8983492809466145,0.8572631461264841,3.070451639998465,2.489504715882368,0.12071155725633362,0.008974088897026373,0.032389869845313196,0.23156448045671726,0.06596101675103654,0.04074735972057537,0.4520209352683884,0.5992819642981482,0.3247539381064138,0.5548591767408139,0.39521825330881827,0.2223938766712585,0.3278929452269297,0.18888221303471647,0.20995660621138898,0.13767173847267394,1.0,0.0043473701366510825,0.1574033113680298,0.09106094252154004,0.677813942998221,0.2519112400878186
2020-12-01,0.39630920794197816,0.23119030461473195,0.1639753466712934,0.016937405141481007,0.02009248758918228,0.39284656163296083,0.23354067488554892,0.01154673693487375,0.9238191718322345,0.8568259721717515,3.2357577596889877,2.41518364631926,0.1358960709373699,0.007185804857080336,0.03175130027618371,0.22585874452640337,0.06373563359735461,0.03599518756704041,0.4788827504316529,0.638232793145205,0.32605987804771497,0.5639183943727539,0.40146345048276677,0.20397480350852618,0.38381171848739165,0.21651867864061966,0.2725477671085745,0.1505688106856407,1.0,0.0021059201518891266,0.17824266568274005,0.09147556704948653,0.8943021537462693,0.21745700683473734
2021-01-01,0.403311413273717,0.21553857607948776,0.14797650567840587,0.013331904999742374,0.016659184571097222,0.4035859174664046,0.2024509539439427,0.008388387325238875,0.9273153293492453,0.8464294715848367,3.1973691054268594,2.4590967841369507,0.11544741941645434,0.008699657951950686,0.028217110812437614,0.23046022494432042,0.06465390920648055,0.028133110288078682,0.49160847102208727,0.6265002558924447,0.31449390143935124,0.516168921135947,0.39162170061841045,0.20907109064224128,0.3747792810535929,0.3004750304018767,0.26184637826065166,0.1504535178981687,0.0,0.0,0.17390130859075414,0.09390073489797171,0.9027141609577582,0.1833560484621763
2021-02-01,0.39501778583773295,0.20993937964874654,0.14567861463717996,0.010464045377168994,0.013847303217833748,0.40137691770564327,0.1695869517803349,0.0037613721383695647,0.9279732375593029,0.8446901563751343,3.25247526663697,2.4728721962341633,0.09266015141070494,0.00893863694382335,0.02787357381068667,0.2301282715451676,0.06449509330831805,0.029942749560289854,0.4914900227007027,0.6260200338228876,0.32521526645806376,0.5024851436381242,0.3890462005040666,0.20966453011143982,0.4078021535892869,0.2796304999943836,0.2853613632061914,0.15182287916490533,0.0,0.0,0.18019727653222148,0.0959596586970103,0.66725981607905,0.2178843563674922
2021-03-01,0.37868135974040107,0.24204965249180355,0.14202739392274386,0.011053369501962045,0.014304129787682284,0.38991515633361606,0.20622939403026344,-0.002586349843233582,0.9259248213182498,0.8637080898035587,3.2783228401254143,2.4837345246470144,0.09010365122661185,0.008029198452821283,0.03562296192585103,0.23124253578613518,0.06000910459462669,0.037795508226047755,0.4729045385786517,0.6363831014039527,0.33149522326205816,0.5080172693803134,0.3864516157518969,0.2140668321750859,0.40418089405695123,0.2319394115173415,0.25191101171187885,0.1576682672823345,1.0,8.047590072680788e-05,0.1876577962847206,0.09645697185930949,0.5139237523669092,0.2599628432016182
2021-04-01,0.37972353175639023,0.26589807064640214,0.14619775932596085,0.014484369789993153,0.017982982859849152,0.40127605176823583,0.25028932378825347,-0.001361296450320737,0.9242995543061073,0.8742748887639659,3.282401702189605,2.466077245254089,0.11558671356546363,0.00980464671929604,0.03728052584925188,0.22917800487617776,0.06120134620589123,0.032219458214243005,0.46009674833804565,0.6474902899990886,0.3190892966993785,0.5706746340683169,0.37389362729632586,0.21341075455138006,0.40987803687199365,0.19322684645231303,0.24084119127072046,0.15850829552988474,0.0,0.0,0.19022441076930346,0.09720998897019419,0.4839508830098926,0.23609851947937
2021-05-01,0.3895438159792259,0.21395167264882373,0.18487298534462868,0.013982288461862825,0.017575007153876734,0.39796488628437554,0.1788130920951047,0.004470532013825301,0.9209168287073306,0.8521267561519207,3.3068864555366186,2.4849351388253393,0.10803855682511172,0.00987294250253791,0.025045118281965845,0.23218841812256213,0.06078573304075413,0.03487808055490293,0.46072327472496316,0.6427159201725674,0.3339985134702107,0.6341859004791327,0.36964638719542586,0.21627850013350858,0.4503188124259427,0.1404851301600361,0.24007282054316992,0.16051468554945778,0.0,0.0,0.201615400081978,0.09595218294763791,0.8203945735498148,0.2253289693608313
2021-06-01,0.4026750438082051,0.21354692264625663,0.18048280855404625,0.013414201751385801,0.017152239603595434,0.4211334228685531,0.17159703972190038,0.002058737391880547,0.9260764127744883,0.8517185721207836,3.2701127637714427,2.57901931106522,0.1032558943824185,0.008433907751215634,0.028039459940005434,0.23272857356501303,0.06322358512912188,0.02138862568169985,0.46942420387775946,0.6158696330641179,0.35337782131711937,0.6199607446768084,0.37176677105056516,0.242419394735045,0.4460758634255073,0.21017385589626733,0.24727682797355865,0.15298482458292087,0.0,0.0,0.19730215305823579,0.09788442606212579,0.8649346299955728,0.1698653994269241
